Order Date,Product Name,Category,Region,Quantity,Sales,Profit
26-04-2023,Tablet,Electronics,South,2,1790,442.75
01-10-2023,Tablet,Electronics,North,9,8523,978.97
21-02-2023,Headphones,Accessories,West,9,7776,677.74
20-03-2024,Mouse,Accessories,North,7,3031,417.5
02-10-2022,Camera,Electronics,South,9,4698,1262.47
13-06-2023,Keyboard,Accessories,West,9,4851,1408.41
22-01-2023,Camera,Electronics,East,6,4542,1169.16
21-09-2022,Headphones,Accessories,North,2,978,210.75
04-01-2022,Mouse,Accessories,South,9,9378,1740.97
06-08-2023,Smartwatch,Electronics,North,8,9464,2043.73
08-11-2024,Printer,Office,West,8,1720,401.26
11-07-2022,Keyboard,Accessories,West,8,4752,1124.22
23-10-2023,Keyboard,Accessories,South,4,584,127.28
28-07-2024,Camera,Electronics,North,9,4554,1031.09
23-07-2022,Tablet,Electronics,South,2,2392,483.39
20-11-2023,Camera,Electronics,South,7,3962,916.13
21-05-2023,Laptop,Electronics,North,3,1308,141.04
15-09-2023,Printer,Office,South,8,5912,1153.18
10-05-2023,Camera,Electronics,South,7,5831,1416.31
11-12-2022,Camera,Electronics,West,7,5572,690.68
11-08-2023,Monitor,Accessories,North,6,5214,1093.04
18-06-2022,Mouse,Accessories,East,9,6705,1283.78
28-01-2023,Headphones,Accessories,North,1,426,93.83
06-11-2024,Smartphone,Electronics,West,2,2204,523.82
25-08-2022,Smartphone,Electronics,North,3,2652,161.67
07-07-2023,Printer,Office,South,6,3132,919.52
04-06-2024,Printer,Office,West,5,1830,437.35
27-01-2024,Laptop,Electronics,East,9,2763,676.25
17-09-2022,Monitor,Accessories,North,8,9056,2281.97
10-03-2022,Camera,Electronics,North,7,5439,1416.62
01-08-2022,Camera,Electronics,South,6,828,47.91
01-10-2024,Smartwatch,Electronics,East,5,1910,463.07
19-02-2023,Tablet,Electronics,North,2,1874,333.86
02-08-2023,Mouse,Accessories,East,1,1032,291.41
26-06-2023,Keyboard,Accessories,East,3,3264,556.86
26-11-2022,Smartphone,Electronics,West,1,877,110.99
23-05-2022,Camera,Electronics,North,3,924,183.18
26-04-2023,Camera,Electronics,West,3,417,114.42
21-02-2024,Laptop,Electronics,West,5,2670,155.89
18-06-2024,Keyboard,Accessories,South,7,2716,512.09
18-05-2023,Headphones,Accessories,West,9,10134,1334.37
19-01-2022,Monitor,Accessories,North,5,5500,1230.98
07-12-2024,Tablet,Electronics,East,6,6228,1756.82
16-06-2024,Laptop,Electronics,West,7,1092,274.77
24-06-2023,Monitor,Accessories,West,5,3255,332.54
28-06-2022,Tablet,Electronics,West,5,5645,1320.86
20-03-2024,Smartphone,Electronics,North,9,7578,466.87
21-04-2023,Keyboard,Accessories,South,9,6282,1594.61
29-12-2024,Laptop,Electronics,South,6,2364,639.29
12-12-2023,Keyboard,Accessories,North,8,6880,1570.91
30-10-2022,Smartphone,Electronics,East,6,3288,249.02
01-02-2024,Monitor,Accessories,East,6,5292,659.58
06-11-2023,Printer,Office,North,3,3522,883.41
08-10-2022,Smartwatch,Electronics,West,2,1518,87.6
17-06-2023,Tablet,Electronics,North,7,2457,690.55
09-01-2024,Headphones,Accessories,West,1,309,62.08
24-01-2022,Monitor,Accessories,North,6,6192,717.46
04-06-2022,Camera,Electronics,East,5,4235,747.96
13-08-2022,Smartwatch,Electronics,North,9,7128,457.11
23-07-2024,Tablet,Electronics,North,5,5660,641.69
23-05-2024,Smartphone,Electronics,South,1,787,120.38
13-11-2022,Mouse,Accessories,West,3,375,107.26
19-08-2023,Camera,Electronics,South,4,296,44.79
01-01-2022,Keyboard,Accessories,East,6,6372,570.75
16-06-2024,Mouse,Accessories,West,6,2214,322.73
16-09-2024,Headphones,Accessories,South,6,2640,734.44
08-11-2023,Camera,Electronics,South,7,2240,580.47
06-05-2023,Smartwatch,Electronics,East,7,6258,1347.74
02-01-2024,Printer,Office,West,8,3816,574.57
15-05-2022,Smartwatch,Electronics,South,2,390,115.48
01-07-2024,Tablet,Electronics,South,7,630,83.28
01-09-2022,Smartphone,Electronics,South,4,3868,819.26
27-06-2023,Monitor,Accessories,North,1,777,211.31
28-05-2024,Monitor,Accessories,North,3,1347,196.59
17-05-2023,Laptop,Electronics,East,9,7272,500.32
28-09-2024,Printer,Office,North,6,5724,857.33
07-05-2022,Headphones,Accessories,West,3,312,74.8
18-05-2023,Laptop,Electronics,East,3,1947,239.63
09-10-2023,Tablet,Electronics,North,6,1128,207.97
05-03-2023,Laptop,Electronics,East,9,4158,672.32
04-07-2024,Keyboard,Accessories,East,6,2670,782.28
31-05-2024,Headphones,Accessories,East,1,85,17.71
10-12-2023,Mouse,Accessories,East,8,4136,1056.54
07-05-2022,Tablet,Electronics,North,6,4332,348.61
01-07-2024,Monitor,Accessories,North,8,1600,305.3
28-10-2023,Tablet,Electronics,East,7,5075,471.21
27-07-2022,Tablet,Electronics,South,6,4152,1065.46
13-05-2022,Printer,Office,East,7,5635,1665.01
16-09-2022,Smartwatch,Electronics,East,3,3108,220.97
24-10-2022,Smartwatch,Electronics,South,7,4270,1197.44
15-02-2023,Monitor,Accessories,West,5,1350,321.9
07-03-2024,Keyboard,Accessories,East,3,330,81.86
13-07-2022,Camera,Electronics,South,6,4260,504.82
31-07-2022,Headphones,Accessories,North,3,2712,751.52
26-03-2024,Smartphone,Electronics,West,1,328,46.23
13-08-2023,Smartphone,Electronics,West,8,7776,498.6
08-05-2022,Laptop,Electronics,East,4,2896,522.82
07-05-2023,Tablet,Electronics,North,2,1902,388.83
29-01-2022,Smartwatch,Electronics,North,7,3255,814.85
02-03-2022,Keyboard,Accessories,North,3,633,162.4
11-04-2023,Tablet,Electronics,East,7,6209,402.78
09-05-2023,Smartwatch,Electronics,East,9,4698,1167.9
11-07-2024,Smartphone,Electronics,West,8,7424,1878.07
26-01-2022,Printer,Office,East,1,498,58.3
30-08-2023,Headphones,Accessories,East,1,111,27.91
18-08-2023,Laptop,Electronics,North,8,7520,1201.4
31-05-2023,Camera,Electronics,South,1,182,30.97
18-02-2022,Mouse,Accessories,West,5,5890,309
17-07-2024,Laptop,Electronics,South,4,3244,357.55
26-04-2024,Smartphone,Electronics,South,7,5229,1058.26
19-10-2022,Smartwatch,Electronics,North,9,5202,1271.47
15-03-2022,Keyboard,Accessories,West,3,438,67.43
14-02-2023,Keyboard,Accessories,East,6,6900,1109.73
11-09-2022,Tablet,Electronics,East,3,369,36.07
17-01-2024,Laptop,Electronics,West,4,4140,1229.85
13-04-2024,Printer,Office,South,3,1086,188.65
03-03-2023,Mouse,Accessories,South,2,2134,269.53
16-06-2022,Laptop,Electronics,North,6,5310,637.81
20-08-2023,Headphones,Accessories,East,6,2748,682.8
18-09-2024,Printer,Office,South,9,3357,405.61
28-01-2023,Smartwatch,Electronics,West,9,10206,592.77
20-10-2024,Smartphone,Electronics,South,6,2970,425.9
18-05-2022,Mouse,Accessories,West,4,1208,351.47
19-06-2024,Smartwatch,Electronics,South,3,945,135.59
06-07-2022,Monitor,Accessories,East,8,7040,996.02
22-11-2023,Smartphone,Electronics,West,4,3684,1009.1
23-02-2024,Headphones,Accessories,East,2,1262,190.02
24-06-2022,Mouse,Accessories,South,3,3504,807.65
15-12-2022,Printer,Office,East,6,4464,1122.37
02-04-2024,Laptop,Electronics,East,4,1324,227.2
17-07-2023,Camera,Electronics,East,6,4140,451.27
03-04-2024,Mouse,Accessories,West,8,2384,120.28
02-05-2022,Laptop,Electronics,West,8,4624,1313.36
13-12-2023,Smartwatch,Electronics,West,6,4812,662.54
18-01-2022,Tablet,Electronics,North,6,5640,856.44
23-09-2022,Smartwatch,Electronics,West,5,1840,307.09
01-11-2024,Keyboard,Accessories,North,7,8071,435.51
25-10-2022,Keyboard,Accessories,North,3,2400,297.07
01-07-2023,Smartwatch,Electronics,East,6,3570,265.62
27-03-2022,Laptop,Electronics,East,3,1758,245.92
06-08-2023,Monitor,Accessories,North,4,3072,394.2
16-08-2023,Mouse,Accessories,South,5,2185,136.1
03-02-2023,Smartphone,Electronics,North,8,7664,1251.65
13-03-2024,Headphones,Accessories,West,5,1710,338.1
17-08-2024,Printer,Office,South,2,1878,386.28
22-07-2023,Tablet,Electronics,South,1,569,141.33
05-04-2023,Smartwatch,Electronics,West,3,1488,296.36
20-04-2024,Mouse,Accessories,West,9,9918,1956.17
19-12-2022,Smartwatch,Electronics,South,3,432,36.84
18-09-2023,Tablet,Electronics,East,9,9828,1300.68
28-12-2024,Smartwatch,Electronics,North,5,3625,245.52
17-05-2022,Smartwatch,Electronics,South,3,2187,491.13
24-10-2023,Monitor,Accessories,South,5,5105,1003.4
09-12-2022,Headphones,Accessories,South,3,1392,345.78
07-11-2022,Smartphone,Electronics,North,2,744,110.81
05-06-2023,Smartwatch,Electronics,South,4,1724,233.21
26-10-2023,Mouse,Accessories,West,5,1940,423.17
28-07-2023,Mouse,Accessories,South,4,356,59.15
26-05-2023,Monitor,Accessories,West,5,1095,269.87
07-12-2022,Tablet,Electronics,North,8,4064,543.9
20-11-2024,Smartwatch,Electronics,West,7,5453,1592.37
31-03-2024,Monitor,Accessories,South,8,7104,529.35
17-04-2024,Keyboard,Accessories,East,9,2745,660.56
06-05-2024,Camera,Electronics,North,5,1030,64.81
25-02-2023,Tablet,Electronics,North,9,8973,471.86
14-12-2022,Keyboard,Accessories,North,2,794,128.5
20-12-2023,Printer,Office,South,6,2142,476.19
13-10-2023,Headphones,Accessories,East,2,414,51.1
14-06-2023,Tablet,Electronics,North,3,1416,220.7
02-04-2022,Tablet,Electronics,South,3,2103,541.35
20-06-2024,Camera,Electronics,West,3,861,173.49
19-05-2024,Headphones,Accessories,West,3,2367,222.26
16-01-2023,Tablet,Electronics,South,5,2435,688.82
07-05-2023,Printer,Office,South,4,2456,163.61
01-07-2023,Laptop,Electronics,East,4,3216,962.49
25-07-2024,Smartwatch,Electronics,East,4,4324,833.11
27-09-2023,Mouse,Accessories,South,4,2628,727.87
12-08-2023,Keyboard,Accessories,West,8,8992,2018.64
24-07-2024,Laptop,Electronics,West,6,360,22.16
26-07-2022,Tablet,Electronics,South,3,2067,479.39
03-12-2024,Mouse,Accessories,South,9,3573,550.44
15-08-2023,Laptop,Electronics,South,8,1800,142.86
28-11-2023,Printer,Office,South,8,3912,334.1
03-08-2022,Headphones,Accessories,North,8,5640,747.26
02-09-2022,Tablet,Electronics,South,1,552,115.74
25-04-2022,Mouse,Accessories,South,7,1428,289.65
12-01-2022,Printer,Office,West,1,349,42.05
30-10-2022,Tablet,Electronics,North,6,6402,1366.28
09-06-2023,Monitor,Accessories,East,9,657,185.95
13-01-2023,Mouse,Accessories,West,7,5327,950.7
27-01-2024,Keyboard,Accessories,North,4,4196,1152.45
04-11-2023,Laptop,Electronics,East,4,2892,863.47
07-08-2024,Laptop,Electronics,West,9,2772,432.77
13-07-2024,Smartwatch,Electronics,North,6,4692,1044.97
07-12-2022,Mouse,Accessories,East,6,2742,334.48
16-01-2023,Smartphone,Electronics,North,8,8896,1154.96
21-11-2022,Mouse,Accessories,North,2,2344,385.19
26-01-2022,Headphones,Accessories,South,7,4186,655.53
14-11-2024,Tablet,Electronics,East,9,5238,1152.42
20-10-2022,Mouse,Accessories,North,3,2982,452.22
14-05-2024,Smartwatch,Electronics,West,4,2580,602.5
17-01-2024,Keyboard,Accessories,West,5,2675,671.6
30-07-2024,Printer,Office,East,4,2396,608.5
30-09-2024,Laptop,Electronics,West,5,1600,242.25
09-09-2023,Smartwatch,Electronics,North,4,304,34.73
24-05-2024,Keyboard,Accessories,East,9,2070,457.39
12-09-2022,Printer,Office,North,5,1230,158.23
29-05-2023,Camera,Electronics,South,6,6234,758.78
27-01-2024,Headphones,Accessories,South,2,396,46.33
17-08-2023,Mouse,Accessories,East,9,2349,244.18
15-07-2023,Headphones,Accessories,North,9,5949,626.92
15-01-2022,Printer,Office,East,7,5957,1433.85
04-12-2024,Headphones,Accessories,East,3,1989,299.79
19-11-2024,Mouse,Accessories,South,1,1138,243.36
15-04-2022,Tablet,Electronics,West,9,3321,689.64
03-10-2023,Camera,Electronics,South,4,4480,592.82
14-02-2023,Smartwatch,Electronics,East,3,1533,440.88
10-02-2024,Mouse,Accessories,East,1,109,10.35
07-04-2024,Smartphone,Electronics,South,4,2380,594.86
22-08-2022,Printer,Office,South,8,2592,432.37
08-12-2023,Laptop,Electronics,East,6,5112,1289.47
02-04-2023,Smartwatch,Electronics,North,8,9392,1753.08
21-10-2024,Laptop,Electronics,West,2,2386,381.83
03-12-2024,Smartwatch,Electronics,South,5,465,71.23
19-04-2023,Smartphone,Electronics,West,2,604,102.52
02-10-2022,Smartwatch,Electronics,East,2,2216,650.27
06-06-2023,Mouse,Accessories,East,4,1168,220.22
26-01-2022,Monitor,Accessories,South,7,4088,230.43
24-02-2022,Keyboard,Accessories,West,7,2597,152.09
22-08-2023,Smartwatch,Electronics,West,3,2151,322.03
08-09-2024,Laptop,Electronics,East,6,462,71.22
23-10-2022,Mouse,Accessories,North,7,5957,1077.86
13-12-2023,Smartphone,Electronics,West,6,6978,2028.63
20-10-2024,Headphones,Accessories,South,1,282,72.5
05-12-2023,Camera,Electronics,East,1,157,27.65
14-07-2023,Monitor,Accessories,North,8,3304,404.33
13-02-2022,Headphones,Accessories,North,3,3051,201.26
16-06-2024,Mouse,Accessories,East,9,8082,1783.55
14-10-2024,Laptop,Electronics,West,3,510,110.38
20-04-2024,Tablet,Electronics,East,8,3976,1170.36
26-12-2023,Smartphone,Electronics,East,9,828,59.99
05-04-2023,Headphones,Accessories,West,7,2457,388.11
02-08-2023,Camera,Electronics,North,4,3924,298.07
30-11-2022,Headphones,Accessories,West,2,2018,227.75
08-09-2024,Monitor,Accessories,West,3,2043,479.9
07-06-2024,Printer,Office,West,5,1035,187.12
12-08-2023,Smartwatch,Electronics,North,6,2724,675.53
02-05-2023,Camera,Electronics,East,1,1120,127.32
26-10-2024,Monitor,Accessories,North,6,3438,631.95
27-09-2022,Smartwatch,Electronics,West,5,3170,379.27
25-06-2023,Smartwatch,Electronics,East,4,660,83.96
05-11-2022,Tablet,Electronics,East,7,4669,1088.15
12-08-2022,Smartwatch,Electronics,West,5,1045,89
27-02-2022,Keyboard,Accessories,North,4,2724,229.47
14-09-2023,Headphones,Accessories,West,8,5312,1583
23-11-2024,Tablet,Electronics,West,4,4252,445.18
09-10-2024,Printer,Office,East,7,8057,1652.27
20-06-2023,Keyboard,Accessories,South,7,2023,274.25
16-03-2024,Monitor,Accessories,South,8,9416,2125.54
27-11-2023,Monitor,Accessories,East,8,7560,494.34
08-01-2023,Monitor,Accessories,West,2,828,50.07
07-12-2023,Mouse,Accessories,West,1,527,27.45
11-09-2022,Keyboard,Accessories,North,2,1160,206.49
29-03-2022,Mouse,Accessories,West,5,5430,310.86
15-01-2024,Tablet,Electronics,South,7,6874,454.53
12-07-2023,Printer,Office,East,8,8952,1825.37
06-06-2022,Mouse,Accessories,East,8,416,67.81
18-11-2023,Smartphone,Electronics,South,3,1680,140.27
27-08-2022,Mouse,Accessories,South,7,4340,383.9
16-01-2022,Laptop,Electronics,West,9,7650,2130.82
03-04-2024,Smartwatch,Electronics,West,8,6328,412.76
19-08-2022,Keyboard,Accessories,West,2,1312,344
21-01-2022,Camera,Electronics,East,9,8055,2300.17
19-03-2022,Camera,Electronics,South,2,840,153.61
16-03-2023,Tablet,Electronics,South,9,9423,2794.89
30-12-2023,Monitor,Accessories,North,8,6520,1113.12
20-10-2022,Laptop,Electronics,North,3,1950,116.12
16-10-2023,Camera,Electronics,South,6,5928,1177.2
29-07-2023,Camera,Electronics,South,7,4809,1418.72
04-06-2023,Smartphone,Electronics,West,4,356,23.4
28-04-2023,Laptop,Electronics,South,2,570,94.39
13-05-2022,Monitor,Accessories,East,7,7791,907.96
10-05-2024,Smartwatch,Electronics,East,4,4168,494.48
21-08-2023,Tablet,Electronics,North,2,684,183.85
05-01-2024,Smartphone,Electronics,East,7,3857,447.99
07-09-2024,Camera,Electronics,North,5,3250,699.99
03-08-2023,Printer,Office,North,6,1194,79.62
07-05-2023,Laptop,Electronics,West,6,3486,320.91
05-08-2022,Monitor,Accessories,West,7,1554,370.97
19-07-2024,Smartwatch,Electronics,North,3,2601,463.36
15-11-2022,Headphones,Accessories,West,4,3616,745.75
01-02-2023,Mouse,Accessories,West,5,3350,986.33
20-12-2023,Smartwatch,Electronics,South,5,2545,588.47
26-08-2024,Monitor,Accessories,East,1,545,68.28
19-12-2023,Mouse,Accessories,North,7,1470,178.85
30-11-2023,Camera,Electronics,South,3,3126,870.95
27-12-2024,Laptop,Electronics,West,3,1368,302.29
21-12-2024,Headphones,Accessories,East,9,7083,1353.39
28-01-2024,Printer,Office,East,2,1994,453.74
03-09-2022,Camera,Electronics,North,4,4716,1084.16
29-02-2024,Monitor,Accessories,South,1,975,125.85
21-04-2023,Smartphone,Electronics,West,9,9891,1774.03
24-05-2024,Smartwatch,Electronics,South,2,626,159.49
19-05-2024,Monitor,Accessories,East,8,5632,1620.04
10-09-2024,Printer,Office,West,3,2568,734.6
12-09-2023,Tablet,Electronics,East,7,5285,629.07
08-11-2023,Camera,Electronics,East,2,516,122.77
31-05-2022,Monitor,Accessories,East,3,2139,503.08
05-01-2023,Laptop,Electronics,East,9,8136,1923.89
25-10-2024,Laptop,Electronics,West,5,2130,318.99
01-04-2024,Headphones,Accessories,South,5,3445,202.15
16-12-2024,Tablet,Electronics,East,8,5376,429.84
05-08-2023,Printer,Office,West,6,3006,730.14
31-12-2022,Headphones,Accessories,North,7,3941,1113.85
10-03-2023,Monitor,Accessories,North,5,3350,389.95
05-05-2024,Printer,Office,South,3,2019,265.44
09-06-2022,Headphones,Accessories,North,8,2416,403.38
13-05-2022,Monitor,Accessories,West,8,6160,684.71
07-04-2022,Printer,Office,East,4,2796,682.65
19-12-2024,Smartwatch,Electronics,South,7,7700,1573.41
17-06-2024,Smartwatch,Electronics,West,5,2095,193.93
25-09-2024,Camera,Electronics,North,5,5990,1548.62
27-12-2024,Smartwatch,Electronics,North,2,1206,307.02
15-03-2024,Smartwatch,Electronics,South,5,1330,285.78
25-07-2022,Camera,Electronics,West,6,2706,766.68
14-01-2023,Laptop,Electronics,East,3,426,50.8
13-11-2024,Tablet,Electronics,West,1,414,50.26
29-06-2024,Laptop,Electronics,East,5,5465,546.33
22-05-2024,Tablet,Electronics,South,3,726,71.06
30-04-2022,Smartwatch,Electronics,East,1,1001,225.75
16-02-2022,Mouse,Accessories,West,9,7362,1866.65
14-05-2022,Keyboard,Accessories,East,4,2284,576.59
17-12-2022,Tablet,Electronics,East,4,2940,566.36
16-05-2023,Printer,Office,South,4,3068,868.89
07-08-2024,Smartphone,Electronics,North,3,3477,862.21
04-08-2024,Smartwatch,Electronics,West,9,4014,204.48
07-08-2024,Monitor,Accessories,North,8,7200,804.53
03-04-2024,Smartwatch,Electronics,West,3,735,134.53
31-01-2023,Monitor,Accessories,East,3,2964,446.54
25-03-2022,Camera,Electronics,West,9,3699,276.07
14-05-2022,Printer,Office,West,3,1563,221.62
13-07-2023,Mouse,Accessories,South,2,124,32.27
03-07-2023,Mouse,Accessories,North,2,416,71.68
07-03-2023,Camera,Electronics,South,8,2624,294.24
04-11-2024,Headphones,Accessories,East,4,1636,134.85
24-12-2023,Headphones,Accessories,East,8,8200,1978.93
10-03-2022,Mouse,Accessories,East,5,5615,715.58
30-09-2022,Printer,Office,East,5,3085,413.52
07-12-2024,Keyboard,Accessories,South,6,3198,913.76
13-02-2022,Camera,Electronics,West,4,1848,374.66
11-04-2023,Smartwatch,Electronics,North,4,652,116.06
22-11-2022,Mouse,Accessories,South,6,2940,609.99
29-05-2022,Headphones,Accessories,East,4,3912,454.89
09-10-2022,Tablet,Electronics,South,8,9392,891.07
21-10-2022,Monitor,Accessories,West,1,312,43.01
24-11-2023,Laptop,Electronics,East,9,7731,1459.74
23-06-2023,Tablet,Electronics,West,1,1081,229.32
16-08-2023,Smartphone,Electronics,West,6,1926,393.01
26-07-2022,Monitor,Accessories,East,3,936,88.51
29-12-2024,Laptop,Electronics,South,9,8550,1970.98
24-08-2023,Monitor,Accessories,North,4,2468,457.51
04-09-2023,Tablet,Electronics,West,3,801,90.34
03-01-2023,Laptop,Electronics,East,9,2655,701.11
30-11-2023,Smartwatch,Electronics,West,8,3928,700.38
11-07-2024,Monitor,Accessories,East,8,6488,1438.34
03-02-2024,Headphones,Accessories,West,9,7695,1749.26
19-07-2023,Headphones,Accessories,West,2,1856,468.19
14-04-2022,Smartwatch,Electronics,North,7,1519,403.63
19-01-2024,Tablet,Electronics,West,3,3549,996.05
12-09-2024,Laptop,Electronics,East,3,1656,378.84
24-08-2024,Keyboard,Accessories,North,7,812,175.55
25-12-2022,Mouse,Accessories,North,5,3730,864.41
24-12-2023,Monitor,Accessories,South,1,1161,210.87
18-05-2022,Headphones,Accessories,North,3,2256,282.52
28-09-2024,Monitor,Accessories,East,1,359,78.17
23-03-2024,Headphones,Accessories,East,2,130,11.1
26-09-2022,Mouse,Accessories,South,8,4248,831.54
04-10-2024,Camera,Electronics,South,5,1825,221.47
25-09-2024,Keyboard,Accessories,East,2,876,224.01
03-01-2023,Camera,Electronics,North,9,9180,2752.84
26-03-2024,Monitor,Accessories,West,5,1765,160.89
06-10-2022,Monitor,Accessories,South,2,1504,164.51
30-06-2022,Keyboard,Accessories,South,9,1881,430.78
16-01-2022,Keyboard,Accessories,East,9,7425,1533.72
16-10-2022,Tablet,Electronics,East,9,720,192.83
07-05-2024,Smartphone,Electronics,West,5,2985,698.22
04-01-2022,Laptop,Electronics,North,9,711,200.11
13-08-2024,Printer,Office,South,6,6276,1396.25
13-01-2023,Mouse,Accessories,East,7,7966,955.8
14-03-2023,Headphones,Accessories,East,8,4200,854.89
17-05-2024,Laptop,Electronics,East,7,455,80
15-10-2024,Keyboard,Accessories,South,8,5040,465.36
11-09-2023,Mouse,Accessories,East,1,856,87.69
20-07-2023,Monitor,Accessories,West,5,5230,385.77
19-03-2022,Laptop,Electronics,South,5,4635,769.03
07-12-2024,Laptop,Electronics,East,6,5508,360.28
06-06-2023,Smartphone,Electronics,North,1,258,27.01
13-07-2023,Smartphone,Electronics,East,1,677,88.41
10-07-2023,Monitor,Accessories,West,5,4545,755.05
09-09-2024,Smartphone,Electronics,South,5,4370,1255.36
06-01-2023,Keyboard,Accessories,East,3,372,57.51
05-09-2024,Camera,Electronics,West,9,3177,629.96
19-04-2023,Printer,Office,South,7,1659,127.48
20-04-2023,Tablet,Electronics,South,3,3360,759.31
02-03-2023,Smartphone,Electronics,West,2,1132,290.56
05-10-2024,Smartwatch,Electronics,East,5,1815,468.62
11-11-2023,Mouse,Accessories,North,1,459,125.19
15-11-2023,Smartphone,Electronics,West,1,1128,73.74
30-10-2024,Monitor,Accessories,East,6,1170,104.63
01-08-2022,Smartwatch,Electronics,North,5,4420,380.69
29-02-2024,Smartphone,Electronics,West,6,456,69.15
25-02-2024,Tablet,Electronics,North,2,1458,154.79
24-06-2024,Monitor,Accessories,West,7,2989,197.58
20-12-2024,Camera,Electronics,North,4,3424,845.68
14-10-2024,Mouse,Accessories,West,2,1226,124.25
16-11-2024,Laptop,Electronics,North,8,6760,1097.63
25-09-2023,Smartphone,Electronics,West,1,111,13.61
09-06-2023,Printer,Office,North,5,3275,222.29
08-09-2024,Headphones,Accessories,North,3,2508,498.69
01-09-2024,Keyboard,Accessories,South,8,904,202.35
05-09-2024,Printer,Office,West,3,1506,427.84
23-10-2022,Smartphone,Electronics,South,3,987,97.01
29-01-2022,Smartphone,Electronics,East,7,2968,728.94
17-03-2022,Mouse,Accessories,South,5,4200,746.86
16-01-2024,Smartwatch,Electronics,North,5,1645,313.66
25-11-2024,Printer,Office,East,3,3282,492.59
13-02-2022,Headphones,Accessories,East,9,4914,1160.45
30-03-2023,Laptop,Electronics,North,6,3924,762.96
12-09-2023,Headphones,Accessories,South,6,420,65.62
28-06-2024,Printer,Office,West,4,1544,106.02
29-08-2022,Headphones,Accessories,East,2,2046,233.47
22-11-2023,Headphones,Accessories,West,2,1548,157.48
10-05-2023,Keyboard,Accessories,North,4,3184,478.27
17-10-2024,Printer,Office,South,5,3385,774.86
11-10-2023,Monitor,Accessories,North,1,59,10.32
18-05-2024,Monitor,Accessories,South,8,5976,1016.99
30-01-2023,Mouse,Accessories,West,3,1791,122.5
13-01-2023,Smartwatch,Electronics,West,2,1644,189.32
17-05-2024,Tablet,Electronics,West,8,6584,544.62
03-08-2022,Headphones,Accessories,East,5,1620,325.87
06-02-2024,Mouse,Accessories,West,9,2736,407.22
11-04-2024,Monitor,Accessories,South,4,1064,274.47
18-06-2024,Camera,Electronics,South,7,2667,363.5
03-04-2023,Headphones,Accessories,South,3,735,217.79
18-12-2024,Laptop,Electronics,East,1,58,11.25
25-04-2023,Camera,Electronics,South,7,3136,850.3
17-09-2023,Mouse,Accessories,East,4,3936,374.34
23-11-2022,Smartphone,Electronics,East,9,6102,947.91
17-05-2024,Smartphone,Electronics,North,8,9408,552.44
14-12-2022,Mouse,Accessories,South,9,7875,1243.56
13-10-2024,Keyboard,Accessories,North,9,9900,576.8
16-10-2024,Keyboard,Accessories,North,2,430,114.91
18-09-2023,Mouse,Accessories,South,3,813,238.1
09-12-2023,Camera,Electronics,South,4,4176,980.11
02-10-2023,Camera,Electronics,South,4,3084,348.38
31-03-2022,Mouse,Accessories,West,7,8008,1593.65
12-06-2024,Smartwatch,Electronics,South,4,4608,963.5
16-06-2024,Headphones,Accessories,West,4,4356,614.62
04-09-2023,Printer,Office,South,1,566,169.17
02-12-2022,Laptop,Electronics,East,7,945,75.21
12-11-2022,Smartwatch,Electronics,North,4,2200,484.33
30-12-2024,Mouse,Accessories,North,1,746,131.25
06-12-2024,Monitor,Accessories,East,5,3505,678.18
26-05-2024,Monitor,Accessories,East,5,4795,819.12
20-10-2024,Monitor,Accessories,North,5,4590,650.05
04-05-2023,Monitor,Accessories,North,4,2092,467.02
09-05-2024,Mouse,Accessories,South,8,3568,334.13
07-12-2023,Smartphone,Electronics,West,9,10404,2028.21
10-12-2022,Printer,Office,South,9,7029,1005.58
21-11-2022,Laptop,Electronics,West,8,664,126.6
20-11-2024,Tablet,Electronics,West,3,1923,274
30-11-2022,Printer,Office,West,7,2471,566.51
03-01-2024,Smartphone,Electronics,North,2,258,64.12
29-10-2024,Smartwatch,Electronics,East,9,1134,267.26
24-09-2024,Headphones,Accessories,East,5,855,238.83
09-04-2024,Smartwatch,Electronics,West,9,3231,670.85
05-09-2024,Tablet,Electronics,South,7,3591,266.59
03-02-2024,Camera,Electronics,East,2,254,20.48
17-03-2023,Smartphone,Electronics,South,5,5930,1193.32
15-07-2024,Headphones,Accessories,West,2,1344,297.99
20-03-2023,Laptop,Electronics,East,1,920,98.31
28-08-2022,Printer,Office,North,9,5454,385.51
01-12-2022,Laptop,Electronics,West,8,9512,663.23
21-01-2023,Mouse,Accessories,North,4,2972,827.46
23-05-2024,Smartwatch,Electronics,West,3,3360,465.02
24-10-2022,Tablet,Electronics,West,4,1004,240.13
25-12-2024,Headphones,Accessories,West,2,1944,332.55
18-09-2023,Monitor,Accessories,East,5,5055,1200.09
18-07-2022,Smartwatch,Electronics,West,2,128,8.33
09-03-2024,Smartphone,Electronics,East,3,633,163.03
14-12-2022,Printer,Office,South,3,2523,506.7
06-11-2023,Printer,Office,West,1,196,39.6
11-02-2022,Printer,Office,East,9,4212,552.96
28-03-2024,Monitor,Accessories,North,1,63,17.29
02-07-2023,Mouse,Accessories,South,8,2752,394.66
11-11-2024,Mouse,Accessories,West,3,1989,419.61
09-03-2024,Laptop,Electronics,East,8,8032,466.19
21-01-2022,Tablet,Electronics,South,6,3702,407.34
17-10-2022,Smartwatch,Electronics,East,8,456,90.24
